employee_id,age,experience_years,monthly_salary,shift_type,overtime_hours,attendance_percentage,leave_count,performance_rating,distance_from_home_km,attrition
EMP1639,35,14,43645,Night,46,79,8,2,7,1
EMP1640,47,26,19637,Day,12,91,12,5,26,0
EMP1641,35,15,12660,Day,15,71,2,3,43,0
EMP1642,48,28,18922,Day,25,75,12,1,48,0
EMP1643,55,34,40161,Day,54,67,9,4,31,1
EMP1644,49,29,15970,Rotational,30,73,3,2,24,0
EMP1645,28,8,15407,Rotational,49,77,3,5,19,1
EMP1646,42,21,39843,Day,0,89,3,2,37,0
EMP1647,50,31,21046,Day,16,92,5,4,1,0
EMP1648,55,35,35800,Day,15,93,12,1,25,0
EMP1649,58,39,26547,Rotational,54,93,10,2,10,0
EMP1650,25,5,43389,Day,36,66,14,5,18,0
EMP1651,28,8,42346,Day,51,65,14,5,42,1
EMP1652,39,18,34748,Day,52,65,10,3,1,1
EMP1653,41,21,37848,Rotational,9,81,6,5,29,0
EMP1654,58,36,19607,Night,57,67,13,3,13,1
EMP1655,34,12,24563,Night,37,96,8,1,4,0
EMP1656,29,8,41176,Rotational,43,74,13,4,12,0
EMP1657,49,30,26925,Night,30,85,10,3,48,0
EMP1658,32,13,33251,Day,9,98,2,2,19,0
EMP1659,33,14,29648,Day,53,62,7,2,26,1
EMP1660,39,17,32108,Rotational,48,69,7,4,44,1
EMP1661,45,26,22979,Rotational,33,62,0,5,38,0
EMP1662,37,18,14722,Night,50,89,4,2,16,1
EMP1663,50,29,17355,Night,51,81,12,3,44,1
EMP1664,27,8,40799,Day,5,62,9,4,25,0
EMP1665,57,35,44705,Rotational,27,60,4,2,10,0
EMP1666,49,27,35070,Night,27,92,11,5,37,0
EMP1667,50,28,23284,Night,58,78,7,5,28,1
EMP1668,19,0,33737,Day,12,95,7,2,28,0
EMP1669,50,29,35241,Day,40,93,11,4,25,0
EMP1670,50,30,39414,Day,11,90,1,1,25,0
EMP1671,58,39,32895,Day,49,83,2,2,12,0
EMP1672,30,9,38771,Night,39,71,1,5,8,1
EMP1673,47,25,13384,Rotational,56,72,0,1,36,1
EMP1674,50,28,34689,Rotational,49,75,1,4,39,0
EMP1675,30,9,39475,Day,56,75,9,5,24,0
EMP1676,43,22,20252,Day,54,79,5,4,23,0
EMP1677,39,18,42844,Night,56,86,11,2,37,1
EMP1678,56,36,42151,Day,53,98,0,4,11,0
EMP1679,19,0,35365,Rotational,1,72,5,5,17,0
EMP1680,55,35,18026,Day,7,63,0,2,28,0
EMP1681,56,36,44767,Rotational,41,91,1,5,3,0
EMP1682,43,24,40523,Day,8,99,7,5,2,0
EMP1683,32,10,22482,Day,59,93,13,1,29,0
EMP1684,51,29,37108,Rotational,55,98,5,3,34,0
EMP1685,59,38,12493,Night,49,76,8,4,14,1
EMP1686,57,36,28465,Night,7,83,0,4,33,0
EMP1687,28,9,41550,Day,50,88,4,1,48,0
EMP1688,20,0,25833,Day,2,87,6,4,47,0
EMP1689,23,2,14970,Rotational,8,81,8,1,18,0
EMP1690,26,5,44779,Rotational,12,87,13,4,29,0
EMP1691,23,1,41958,Day,8,84,10,4,2,0
EMP1692,26,4,29145,Rotational,30,62,8,5,11,0
EMP1693,56,35,13806,Night,24,72,3,1,31,1
EMP1694,48,26,17664,Night,51,90,12,4,49,1
EMP1695,49,30,40900,Rotational,43,72,3,3,13,0
EMP1696,58,37,26126,Rotational,54,77,14,1,44,0
EMP1697,29,7,17154,Rotational,44,96,3,1,26,1
EMP1698,25,6,34208,Night,7,93,2,1,34,0
EMP1699,25,3,25767,Day,46,76,7,5,10,0
EMP1700,45,23,32043,Rotational,30,80,4,1,12,0
EMP1701,37,15,13525,Rotational,44,95,6,5,49,1
EMP1702,24,3,28978,Rotational,52,99,9,3,22,0
EMP1703,28,8,13055,Day,44,78,5,2,46,1
EMP1704,37,15,22046,Rotational,30,71,13,5,31,0
EMP1705,33,14,27678,Rotational,16,87,8,4,19,0
EMP1706,21,0,38624,Night,46,70,13,1,45,1
EMP1707,23,2,17255,Rotational,56,96,2,2,24,1
EMP1708,39,20,21411,Night,53,87,5,5,25,1
EMP1709,43,21,43235,Day,18,94,2,4,35,0
EMP1710,20,0,31194,Rotational,2,74,1,2,8,0
EMP1711,58,36,31476,Rotational,45,75,2,3,5,0
EMP1712,59,40,15044,Night,29,66,1,5,22,1
EMP1713,31,10,33057,Day,9,62,1,5,28,0
EMP1714,28,8,15514,Day,48,90,9,3,12,1
EMP1715,35,14,21990,Night,28,71,10,5,33,0
EMP1716,29,10,19507,Day,39,67,6,1,16,0
EMP1717,40,18,16857,Day,17,84,9,5,26,0
EMP1718,29,9,24118,Day,11,94,14,1,12,0
EMP1719,30,9,15146,Day,48,71,2,5,23,1
EMP1720,42,21,38401,Day,22,80,7,4,49,0
EMP1721,36,15,38177,Day,10,85,12,4,26,0
EMP1722,53,31,16414,Day,8,61,1,2,41,1
EMP1723,25,5,29494,Day,53,73,10,4,13,0
EMP1724,46,24,32437,Rotational,55,63,10,3,23,0
EMP1725,49,27,15937,Night,23,76,6,2,31,1
EMP1726,35,13,33326,Day,24,64,2,4,36,0
EMP1727,23,4,20974,Night,54,83,8,1,27,1
EMP1728,35,16,29500,Day,24,66,6,5,36,0
EMP1729,36,17,13750,Day,46,82,14,4,47,0
EMP1730,39,19,16027,Rotational,8,76,8,1,42,0
EMP1731,54,32,17745,Night,11,71,1,2,23,1
EMP1732,49,27,33448,Night,10,70,5,5,38,0
EMP1733,58,39,40451,Rotational,48,70,4,4,3,0
EMP1734,20,0,40207,Rotational,37,93,13,2,30,0
EMP1735,45,23,17938,Night,27,96,1,4,32,1
EMP1736,27,6,24150,Day,7,88,3,2,15,0
EMP1737,52,30,25406,Day,9,95,3,4,38,0
EMP1738,46,25,31781,Night,24,86,7,1,11,0
EMP1739,32,10,30325,Day,46,81,12,3,2,0
EMP1740,50,30,15148,Rotational,35,61,6,1,26,1
EMP1741,24,5,40879,Rotational,49,95,12,5,34,0
EMP1742,29,8,19933,Rotational,42,89,4,4,1,1
EMP1743,47,28,21436,Night,8,66,8,3,11,1
EMP1744,38,17,29669,Night,40,71,0,3,5,0
EMP1745,48,27,18474,Night,59,62,3,5,26,1
EMP1746,41,20,23228,Day,7,76,4,5,6,0
EMP1747,37,17,13843,Night,2,91,7,3,35,1
EMP1748,54,32,12073,Night,52,67,2,5,5,1
EMP1749,21,0,28059,Rotational,17,82,13,5,9,0
EMP1750,45,25,32733,Day,45,97,11,4,28,0
EMP1751,37,16,37395,Day,34,89,4,1,19,0
EMP1752,41,19,32202,Rotational,16,74,2,2,5,0
EMP1753,49,28,25273,Day,35,69,12,3,23,0
EMP1754,58,38,19512,Night,52,97,6,2,44,1
EMP1755,53,31,40231,Day,27,74,9,3,44,0
EMP1756,51,31,35274,Rotational,49,89,2,3,16,0
EMP1757,53,31,34409,Day,14,85,6,1,7,0
EMP1758,19,0,17113,Rotational,18,73,13,3,14,0
EMP1759,32,13,14881,Night,59,62,1,3,22,1
EMP1760,51,32,31249,Night,21,95,6,1,9,0
EMP1761,53,34,24714,Rotational,5,85,8,5,47,0
EMP1762,23,1,20656,Night,46,73,11,2,23,1
EMP1763,56,35,17741,Night,6,90,4,3,43,1
EMP1764,59,39,28661,Day,43,73,11,1,4,0
EMP1765,29,9,43555,Night,47,99,5,3,43,1
EMP1766,20,0,40690,Rotational,8,69,12,1,26,0
EMP1767,35,16,44833,Night,19,68,9,2,41,1
EMP1768,57,35,17704,Day,36,99,10,4,6,0
EMP1769,38,19,24175,Rotational,10,77,2,5,31,0
EMP1770,32,11,24696,Night,1,95,12,4,17,0
EMP1771,50,28,40054,Night,21,95,9,1,9,0
EMP1772,52,32,33076,Night,47,71,4,3,27,0
EMP1773,43,24,26986,Rotational,35,99,12,5,6,0
EMP1774,25,6,26440,Day,4,62,14,2,6,0
EMP1775,53,32,19960,Rotational,6,77,4,5,4,0
EMP1776,47,26,34462,Rotational,5,66,2,3,43,0
EMP1777,40,21,29821,Day,55,90,7,4,3,0
EMP1778,59,38,39258,Rotational,21,60,5,1,24,0
EMP1779,31,11,39353,Rotational,9,90,12,4,18,0
EMP1780,31,10,35416,Night,45,72,2,5,32,1
EMP1781,19,0,34115,Rotational,39,88,0,3,48,0
EMP1782,54,35,36968,Night,45,62,9,1,21,1
EMP1783,22,3,34731,Rotational,45,88,0,3,48,0
EMP1784,55,33,34785,Night,19,94,12,3,29,0
EMP1785,58,36,25828,Night,27,74,10,5,32,0
EMP1786,31,12,16541,Night,22,80,9,4,25,1
EMP1787,56,35,25311,Day,34,78,11,3,12,0
EMP1788,42,21,42531,Rotational,0,87,1,3,46,0
EMP1789,37,15,26588,Rotational,28,63,9,3,9,0
EMP1790,19,0,24380,Rotational,8,72,4,1,7,0
EMP1791,56,34,29818,Day,8,74,6,3,14,0
EMP1792,23,3,42857,Night,21,98,0,3,20,0
EMP1793,34,14,33711,Rotational,1,91,0,5,20,0
EMP1794,42,20,17097,Day,15,62,3,3,10,1
EMP1795,45,24,40393,Day,39,89,12,3,11,0
EMP1796,19,0,34076,Rotational,57,79,9,5,39,0
EMP1797,52,32,30738,Night,5,61,14,1,19,1
EMP1798,54,33,41317,Day,54,84,5,4,19,0
EMP1799,22,2,19044,Rotational,12,70,8,5,43,0
EMP1800,18,0,17497,Night,32,60,0,1,6,1
EMP1801,57,37,25751,Day,18,69,10,4,8,0
EMP1802,29,8,41882,Day,14,76,9,3,1,0
EMP1803,53,32,34449,Rotational,32,89,4,5,23,0
EMP1804,40,19,44543,Rotational,9,94,8,3,40,0
EMP1805,48,27,41362,Night,0,78,7,5,37,0
EMP1806,28,9,39315,Rotational,59,93,6,4,10,0
EMP1807,27,7,39746,Rotational,11,91,12,1,2,0
EMP1808,20,0,22057,Night,42,71,9,5,36,1
EMP1809,31,12,33061,Rotational,28,76,1,1,2,0
EMP1810,33,12,23322,Night,16,65,8,3,15,1
EMP1811,27,6,16276,Night,3,72,11,3,20,1
EMP1812,46,26,24306,Night,28,98,12,4,42,0
EMP1813,27,8,39742,Rotational,54,81,7,4,21,0
EMP1814,29,8,43600,Night,6,70,12,2,30,0
EMP1815,47,26,29629,Rotational,43,66,10,2,24,1
EMP1816,58,37,20245,Night,12,80,14,4,2,0
EMP1817,18,0,43414,Rotational,4,60,9,3,38,0
EMP1818,22,3,42098,Night,59,89,9,1,22,1
EMP1819,37,16,22588,Day,5,78,8,4,29,0
EMP1820,25,3,12442,Day,33,88,8,1,14,0
EMP1821,29,10,23803,Day,52,94,8,2,5,0
EMP1822,18,0,22599,Night,6,79,2,1,24,0
EMP1823,37,17,19058,Rotational,45,95,6,4,26,0
EMP1824,45,23,29206,Night,56,98,11,3,2,1
EMP1825,54,32,23894,Night,53,60,0,4,46,1
EMP1826,54,33,14939,Night,27,82,8,5,45,1
EMP1827,29,8,34149,Night,45,90,13,5,34,1
EMP1828,54,32,13031,Rotational,9,94,14,5,23,0
EMP1829,45,25,22208,Night,3,81,8,3,41,0
EMP1830,32,12,12562,Day,2,66,2,4,35,0
EMP1831,23,4,32951,Day,24,92,4,5,15,0
EMP1832,37,16,40351,Day,22,95,11,4,3,0
EMP1833,31,11,30680,Night,26,66,12,2,12,1
EMP1834,19,0,33586,Rotational,13,86,7,5,38,0
EMP1835,26,6,21308,Rotational,37,61,5,5,17,0
EMP1836,54,33,21609,Rotational,31,76,9,3,38,0
EMP1837,37,18,41495,Night,22,60,9,4,27,1
EMP1838,43,24,29675,Rotational,46,89,8,3,19,0
EMP1839,46,27,40064,Day,39,81,13,3,49,0
EMP1840,18,0,20720,Rotational,36,87,12,4,48,0
EMP1841,52,31,26457,Night,2,92,2,2,21,0
EMP1842,23,4,14939,Night,34,85,11,4,40,1
EMP1843,54,32,35365,Rotational,12,94,6,2,24,0
EMP1844,22,1,17392,Night,33,70,12,3,24,1
EMP1845,50,28,37905,Rotational,23,66,5,2,19,1
EMP1846,31,9,19972,Rotational,0,87,13,2,31,0
EMP1847,29,10,42653,Day,11,84,14,2,40,0
EMP1848,59,40,38329,Night,7,90,4,5,20,0
EMP1849,37,17,31184,Day,18,62,3,5,15,0
EMP1850,41,21,26799,Night,8,92,4,3,40,0
EMP1851,51,31,27052,Rotational,27,93,12,4,35,0
EMP1852,42,21,18044,Night,13,80,3,2,48,0
EMP1853,46,26,31871,Rotational,59,96,2,5,35,0
EMP1854,56,34,35767,Night,26,78,6,4,33,0
EMP1855,48,28,32234,Day,17,96,5,2,40,0
EMP1856,40,21,33381,Day,41,80,3,4,41,0
EMP1857,55,35,29274,Rotational,40,73,8,1,44,0
EMP1858,37,16,34304,Day,5,69,0,2,18,1
EMP1859,40,19,29572,Rotational,32,66,0,4,17,0
EMP1860,33,11,37965,Rotational,36,88,8,2,8,0
EMP1861,59,38,30384,Rotational,41,99,6,2,20,0
EMP1862,25,5,29855,Night,24,67,1,1,11,1
EMP1863,38,19,29920,Rotational,12,98,10,4,30,0
EMP1864,18,0,28702,Day,53,72,9,3,27,0
EMP1865,25,3,13894,Night,22,78,4,5,39,1
EMP1866,46,26,42985,Day,35,70,12,2,14,0
EMP1867,49,27,40287,Rotational,32,61,3,2,42,0
EMP1868,55,34,19991,Rotational,20,65,0,2,15,0
EMP1869,22,1,27439,Day,33,88,11,2,12,0
EMP1870,39,17,41084,Night,55,64,12,5,20,1
EMP1871,51,31,39659,Day,35,89,8,3,17,0
EMP1872,18,0,36976,Rotational,16,98,14,1,40,0
EMP1873,43,24,29107,Night,9,95,5,3,26,0
EMP1874,27,6,14329,Rotational,22,86,10,5,14,1
EMP1875,47,27,14770,Rotational,43,77,12,4,25,1
EMP1876,35,14,16846,Day,58,95,13,1,26,1
EMP1877,34,12,28651,Rotational,1,75,11,1,47,0
EMP1878,43,22,26633,Day,34,64,5,4,25,0
EMP1879,25,4,25628,Night,13,68,3,2,25,1
EMP1880,57,37,12569,Rotational,56,93,12,5,27,1
EMP1881,29,7,13973,Rotational,46,93,1,4,43,1
EMP1882,44,24,19641,Night,44,95,7,3,12,1
EMP1883,25,4,20930,Day,40,90,14,3,20,0
EMP1884,42,23,18680,Rotational,1,79,14,4,16,0
EMP1885,21,0,13257,Night,18,76,7,5,25,1
EMP1886,50,30,20250,Rotational,15,79,2,1,27,0
EMP1887,18,0,40757,Day,42,87,6,1,18,0
EMP1888,36,16,16858,Day,43,80,13,2,10,1
EMP1889,48,28,25491,Day,24,78,6,5,30,0
EMP1890,33,11,37294,Day,0,62,13,3,1,0
EMP1891,31,12,18908,Night,1,89,4,3,4,0
EMP1892,22,1,22844,Rotational,47,64,14,2,23,1
EMP1893,58,38,14911,Night,26,65,4,3,7,0
EMP1894,43,22,20991,Day,1,62,14,2,30,0
EMP1895,45,23,23572,Day,57,83,7,2,26,0
EMP1896,19,0,41693,Day,29,60,3,4,1,0
EMP1897,23,4,29493,Day,50,95,0,1,29,0
EMP1898,26,4,29634,Rotational,9,74,0,5,25,0
EMP1899,50,28,36561,Day,18,97,8,5,40,0
EMP1900,58,37,30033,Rotational,41,77,3,1,26,0
EMP1901,42,20,19351,Day,15,82,0,5,17,0
EMP1902,30,8,37921,Rotational,12,88,12,3,31,0
EMP1903,26,6,31340,Rotational,47,81,1,3,8,0
EMP1904,30,8,26901,Day,49,83,9,5,5,0
EMP1905,48,28,22638,Night,55,72,6,4,1,1
EMP1906,58,36,33378,Night,7,92,1,5,15,0
EMP1907,28,6,34820,Night,55,81,0,2,36,1
EMP1908,21,2,37060,Night,49,94,9,2,7,1
EMP1909,51,32,44642,Night,30,76,13,1,46,0
EMP1910,55,35,37378,Day,44,81,8,3,44,0
EMP1911,21,0,20150,Day,24,64,13,4,27,0
EMP1912,55,34,36059,Day,58,84,4,5,35,0
EMP1913,36,17,30193,Day,38,65,13,2,27,0
EMP1914,23,2,39801,Day,59,76,12,3,20,0
EMP1915,51,32,38246,Day,20,90,3,3,18,0
EMP1916,35,16,24807,Rotational,54,76,3,4,40,0
EMP1917,30,8,29535,Rotational,55,92,14,4,2,0
EMP1918,58,39,17492,Day,56,98,13,4,30,1
EMP1919,40,19,43357,Day,49,96,10,4,38,0
EMP1920,36,17,18302,Rotational,37,63,12,2,30,0
EMP1921,28,8,44314,Rotational,40,73,0,4,7,0
EMP1922,18,0,16747,Day,28,72,2,3,39,0
EMP1923,41,19,22686,Rotational,5,86,12,3,13,0
EMP1924,24,4,30891,Night,17,83,0,5,33,0
EMP1925,42,22,41928,Night,48,86,4,3,40,1
EMP1926,38,18,19494,Night,43,67,4,3,30,1
EMP1927,32,13,41877,Rotational,34,98,8,2,30,0
EMP1928,18,0,39981,Day,26,80,12,3,23,0
EMP1929,29,9,26026,Day,4,70,7,1,45,0
EMP1930,24,5,32422,Day,6,90,4,3,24,0
EMP1931,32,12,21244,Rotational,9,86,4,5,20,0
EMP1932,38,17,35644,Rotational,9,86,6,5,28,0
EMP1933,36,15,20521,Night,50,67,11,4,19,1
EMP1934,46,24,13746,Rotational,56,92,1,2,49,1
EMP1935,42,23,29591,Night,57,71,12,5,13,1
EMP1936,50,29,38718,Night,27,94,6,1,16,0
EMP1937,49,28,14696,Day,35,93,0,1,15,0
EMP1938,52,33,24012,Rotational,9,75,13,4,11,0
EMP1939,55,35,26688,Day,49,95,4,2,12,0
EMP1940,43,24,35457,Day,34,61,14,2,22,0
EMP1941,28,8,17036,Rotational,52,71,11,3,25,1
EMP1942,52,31,41960,Rotational,34,86,14,1,3,0
EMP1943,25,4,34159,Night,36,76,11,1,24,0
EMP1944,31,10,19910,Night,47,79,5,1,25,1
EMP1945,27,5,14693,Night,19,80,12,1,9,1
EMP1946,19,0,27858,Night,12,89,10,5,28,1
EMP1947,26,4,40810,Day,10,79,13,2,46,0
EMP1948,20,1,32092,Day,57,67,9,3,30,1
EMP1949,38,17,35243,Rotational,44,77,0,5,7,0
EMP1950,43,22,42505,Night,18,77,14,2,11,1
EMP1951,25,6,19692,Night,27,77,8,4,10,0
EMP1952,19,0,40555,Night,37,61,8,1,3,1
EMP1953,23,4,18398,Day,55,71,0,3,19,0
EMP1954,45,23,19252,Rotational,44,91,3,2,2,0
EMP1955,46,25,23721,Day,59,67,14,4,17,1
EMP1956,43,23,29939,Rotational,3,69,7,1,29,0
EMP1957,42,20,23825,Rotational,56,70,1,4,2,0
EMP1958,29,8,37251,Day,53,73,12,4,16,0
EMP1959,22,1,36151,Day,36,85,12,5,49,0
EMP1960,51,31,12036,Rotational,18,89,10,4,10,0
EMP1961,54,33,40412,Day,36,63,12,5,4,0
EMP1962,32,11,30171,Day,52,98,7,5,43,0
EMP1963,53,31,44761,Rotational,13,70,9,4,26,0
EMP1964,32,10,27202,Rotational,30,83,12,2,49,0
EMP1965,40,20,20060,Night,27,81,11,4,24,0
EMP1966,23,3,20065,Day,59,62,13,4,12,1
EMP1967,38,17,41873,Rotational,35,96,12,2,21,0
EMP1968,40,18,17932,Day,43,61,8,1,42,1
EMP1969,33,13,38470,Day,37,71,8,3,16,0
EMP1970,32,12,20328,Rotational,18,80,13,1,36,0
EMP1971,42,23,18333,Night,41,64,0,4,35,1
EMP1972,53,33,23268,Rotational,0,66,8,1,9,0
EMP1973,28,7,17067,Rotational,22,63,3,3,6,1
EMP1974,32,10,29045,Day,54,95,11,1,44,0
EMP1975,21,1,34770,Night,27,81,11,3,1,0
EMP1976,38,19,19887,Rotational,47,88,7,1,14,0
EMP1977,30,8,44370,Day,3,68,12,5,24,0
EMP1978,39,19,36918,Rotational,40,85,13,4,10,0
EMP1979,36,17,40026,Day,59,71,8,3,18,0
EMP1980,51,31,23929,Rotational,17,60,2,4,45,0
EMP1981,31,9,25563,Night,48,67,5,5,9,1
EMP1982,21,0,40546,Rotational,46,92,2,1,27,0
EMP1983,44,22,24888,Day,50,63,0,4,19,1
EMP1984,46,25,28958,Rotational,38,73,9,1,36,0
EMP1985,45,25,24634,Night,24,88,5,1,3,0
EMP1986,52,31,31251,Night,17,73,4,4,38,0
EMP1987,25,3,31928,Night,5,68,2,3,9,0
EMP1988,33,14,28455,Night,18,68,13,3,10,1
EMP1989,59,39,39144,Day,52,85,13,4,9,0
EMP1990,53,32,40013,Rotational,11,76,3,3,17,0
EMP1991,47,27,33876,Night,24,63,1,2,42,1
EMP1992,35,16,38962,Rotational,34,62,11,1,38,0
EMP1993,19,0,40084,Day,0,88,9,4,48,0
EMP1994,30,8,33143,Rotational,4,84,9,5,49,0
EMP1995,21,0,38091,Rotational,0,80,12,4,43,0
EMP1996,43,23,26179,Night,7,71,13,4,20,0
EMP1997,42,22,44807,Night,38,60,3,1,7,1
EMP1998,47,27,22222,Day,46,60,3,5,4,1
EMP1999,28,8,35949,Rotational,42,66,2,1,10,1
EMP2000,24,2,28116,Day,17,69,5,3,21,0
EMP2001,48,27,29667,Day,45,74,0,4,14,0
EMP2002,27,5,20775,Day,58,99,8,1,25,0
EMP2003,56,34,41655,Night,8,70,10,2,17,0
EMP2004,30,8,26193,Night,4,82,9,4,28,0
EMP2005,48,28,26676,Rotational,54,72,2,3,14,0
EMP2006,24,4,42776,Rotational,3,86,2,1,13,0
EMP2007,59,39,29199,Rotational,43,76,11,1,34,0
EMP2008,59,38,27066,Night,28,72,2,2,41,0
EMP2009,53,34,30895,Night,0,71,6,3,3,0
EMP2010,37,17,12246,Day,29,88,7,2,4,0
EMP2011,21,0,33209,Night,55,80,1,4,44,1
EMP2012,24,4,28800,Day,44,79,0,5,15,0
EMP2013,18,0,35086,Day,0,79,4,1,20,0
EMP2014,59,37,32101,Night,2,90,7,2,8,0
EMP2015,30,8,28491,Day,21,67,13,1,5,0
EMP2016,39,17,39207,Day,7,83,2,1,2,0
EMP2017,38,17,32897,Rotational,55,70,5,2,28,0
EMP2018,39,20,41492,Day,17,98,2,1,22,0
EMP2019,45,26,13421,Night,24,92,14,3,9,1
EMP2020,26,5,44015,Night,47,74,5,3,28,1
EMP2021,43,23,24970,Day,51,63,11,5,46,1
EMP2022,26,5,19283,Rotational,19,60,3,3,1,0
EMP2023,32,12,40488,Night,30,91,13,2,36,0
EMP2024,27,6,27945,Night,29,70,10,3,49,0
EMP2025,41,20,12255,Rotational,15,89,14,5,42,0
EMP2026,59,38,23019,Day,1,96,6,4,2,0
EMP2027,25,6,27487,Night,16,78,10,4,38,0
EMP2028,41,19,31346,Day,9,95,9,2,26,0
EMP2029,33,12,20744,Day,6,93,0,5,31,0
EMP2030,43,24,36756,Day,58,66,0,3,41,1
EMP2031,44,22,29861,Day,41,79,14,5,19,0
EMP2032,54,32,37146,Night,50,71,4,1,31,1
EMP2033,21,0,33976,Rotational,51,91,8,5,9,0
EMP2034,41,21,12591,Night,58,61,4,3,3,1
EMP2035,36,16,18277,Rotational,8,81,3,2,38,0
EMP2036,53,33,14260,Day,53,99,7,1,6,1
EMP2037,56,35,12347,Rotational,16,83,12,5,49,0
EMP2038,27,7,36741,Day,8,90,4,4,45,0
EMP2039,42,23,18869,Night,8,63,0,3,45,0
EMP2040,35,16,40082,Night,36,83,6,2,7,0
EMP2041,36,17,34080,Rotational,23,76,10,3,41,0
EMP2042,53,34,40979,Day,38,99,14,5,25,0
EMP2043,27,5,31422,Day,10,78,3,2,25,0
EMP2044,50,31,34993,Rotational,7,99,9,4,1,0
EMP2045,22,2,24386,Day,24,97,4,1,22,0
EMP2046,52,31,24938,Day,45,93,12,5,20,0
EMP2047,51,31,23159,Day,1,92,5,2,13,0
EMP2048,50,31,14274,Night,9,65,12,1,40,1
EMP2049,38,16,30854,Night,52,95,6,2,21,1
EMP2050,34,15,43815,Night,23,72,10,5,23,0
EMP2051,39,18,22482,Day,47,68,1,2,41,1
EMP2052,54,34,30961,Night,15,94,14,4,33,0
EMP2053,32,11,32044,Day,18,93,13,2,9,0
EMP2054,52,31,33975,Day,58,75,14,5,29,0
EMP2055,45,24,26706,Rotational,30,77,0,2,32,0
EMP2056,24,4,17974,Day,10,77,11,1,11,0
EMP2057,49,30,22928,Night,5,97,2,1,36,0
EMP2058,28,7,33213,Night,5,91,9,3,29,0
EMP2059,27,7,13950,Day,31,66,11,3,48,1
EMP2060,26,4,31477,Night,38,82,0,4,31,0
EMP2061,31,11,22411,Day,47,82,3,1,14,0
EMP2062,30,8,33695,Rotational,12,77,5,3,25,0
EMP2063,42,22,29771,Day,58,66,4,2,26,1
EMP2064,19,0,16274,Day,2,99,12,4,22,0
EMP2065,52,31,19045,Rotational,55,83,10,5,9,0
EMP2066,24,5,41714,Night,55,73,3,3,33,1
EMP2067,38,18,20562,Rotational,40,64,6,3,23,0
EMP2068,35,14,39759,Rotational,55,81,12,1,35,0
EMP2069,20,0,24026,Day,34,81,10,4,20,0
EMP2070,59,39,43589,Day,37,69,10,1,33,0
EMP2071,56,35,43738,Rotational,56,85,5,1,35,0
EMP2072,58,36,38844,Night,16,74,2,4,46,0
EMP2073,28,6,35447,Rotational,2,97,8,2,30,0
EMP2074,56,37,36879,Night,33,60,14,3,46,1
EMP2075,41,21,23966,Rotational,11,73,4,1,30,0
EMP2076,36,14,29732,Rotational,23,95,12,3,22,0
EMP2077,21,0,17289,Night,5,90,9,4,45,1
EMP2078,43,21,32012,Rotational,41,87,0,2,1,0
EMP2079,55,33,30812,Day,10,93,12,5,15,0
EMP2080,59,40,35092,Rotational,47,94,5,2,25,0
EMP2081,49,30,37105,Day,26,98,4,4,20,0
EMP2082,56,35,26294,Night,47,82,9,2,7,1
EMP2083,53,34,15621,Night,23,78,7,5,16,1
EMP2084,57,35,44442,Day,17,77,3,1,23,0
EMP2085,54,32,33699,Rotational,26,74,11,2,21,0
EMP2086,50,31,14347,Day,53,60,0,4,1,1
EMP2087,53,31,41486,Day,54,84,10,2,47,0
EMP2088,20,0,29110,Night,55,85,1,5,20,1
EMP2089,26,5,16923,Day,40,94,7,4,47,0
EMP2090,25,6,27611,Rotational,20,74,9,2,19,0
EMP2091,50,28,31199,Day,58,63,7,4,6,1
EMP2092,23,4,21066,Night,50,74,12,5,38,1
EMP2093,58,37,38754,Rotational,33,97,13,1,32,0
EMP2094,56,37,36260,Night,55,98,4,5,1,1
EMP2095,21,0,28991,Day,32,60,5,1,30,0
EMP2096,30,11,34553,Day,57,81,1,3,16,0
EMP2097,19,0,36174,Night,47,70,10,5,27,1
EMP2098,22,0,33957,Night,53,97,11,1,18,1
EMP2099,44,22,12634,Rotational,17,96,8,3,13,0
EMP2100,49,28,41881,Night,2,85,14,3,44,0
EMP2101,38,19,24771,Night,23,86,5,3,28,0
EMP2102,25,4,30298,Day,0,72,11,4,10,0
EMP2103,55,36,26340,Day,5,66,8,5,14,0
EMP2104,25,4,18351,Night,18,67,10,5,29,1
EMP2105,20,0,15838,Night,21,82,9,5,11,1
EMP2106,20,0,13973,Day,50,85,2,5,27,1
EMP2107,39,17,22247,Rotational,42,86,5,4,44,0
EMP2108,23,2,43655,Rotational,58,68,9,5,17,1
EMP2109,19,0,18683,Rotational,7,97,4,1,3,0
EMP2110,40,18,23244,Rotational,4,72,8,3,31,0
EMP2111,19,0,41058,Day,51,66,12,4,21,1
EMP2112,55,34,40371,Night,8,70,9,4,33,0
EMP2113,34,12,15822,Rotational,46,69,14,5,1,1
EMP2114,52,30,40878,Day,20,92,0,3,6,0
EMP2115,51,30,17914,Night,27,98,8,1,4,1
EMP2116,40,19,30164,Rotational,45,62,4,3,22,1
EMP2117,47,28,39180,Night,3,88,0,2,13,0
EMP2118,25,6,15688,Rotational,55,96,9,3,44,1
EMP2119,39,17,26683,Night,23,75,7,1,30,0
EMP2120,53,31,25080,Rotational,7,75,6,1,40,0
EMP2121,22,1,42953,Rotational,51,66,13,1,26,1
EMP2122,30,8,21916,Night,16,74,5,4,39,0
EMP2123,46,24,41677,Night,33,97,1,4,39,0
EMP2124,48,27,39360,Night,19,65,4,2,7,1
